"","id","X","MAXAvg","MINAvg","RainAvg","Date","Time","RunDate","Metabolites.Conc","RankProp","Sex","Group.1","Coping","SWDIgr","Strg","Deg"
"341","lh",341,28.35,11.95,0,"2019-01-09","09:30:00","7-Dec",139.2441239,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"342","lh",342,27.8,10.9,0,"2018-12-20","08:29:00","8-Dec",159.1781888,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"343","lh",343,29.7,8.4,0,"2019-01-29","10:48:00","15-Dec",208.4897402,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"344","lh",344,31.35,12.1,0,"2019-02-26","08:20:00","10-Dec",181.4505231,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"345","lh",345,31.65,17.35,0,"2018-09-29","08:18:00","10-Dec",49.47488862,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"346","lh",346,29.74,12.895,0,"2018-08-22","09:28:00","12-Dec",135.1751188,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"347","lh",347,27.35,12.3,0,"2018-11-23","09:03:00","9-Dec",157.5226966,0.365148372,"F","K",NA,1.84451253991323,47.5707785144312,9
"348","ll",348,31.7,9.5,0,"2019-03-15","10:55:00","13-Dec",136.8329988,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"349","ll",349,32.15,13.75,0,"2018-09-18","08:48:00","11-Dec",101.0867435,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"350","ll",350,28,14.55,0,"2018-10-23","08:56:00","9-Dec",30.21569317,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"351","ll",351,25.75,13.6,4.15,"2019-01-06","08:44:00","7-Dec",40.75662199,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"352","ll",352,29.85,13.4,8.5,"2018-11-06","10:43:00","9-Dec",127.9762483,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"353","ll",353,28.605,11.83,0,"2019-01-17","10:00:00","7-Dec",150.6209004,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"354","ll",354,33.95,8.8,0,"2019-03-19","09:34:00","13-Dec",119.8089382,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"355","ll",355,29.55,10.4,0,"2019-01-25","10:30:00","15-Dec",173.8071681,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"356","ll",356,30.3,8.6,0,"2019-01-30","08:39:00","1-Oct",138.9698093,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"357","ll",357,27.6,12.4,0,"2018-12-21","08:22:00","8-Dec",51.0761162,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"358","ll",358,28.35,11.95,0,"2019-01-09","09:23:00","7-Dec",121.3870596,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"359","ll",359,32.75,9.25,0,"2019-03-04","10:43:00","14-Dec",142.9678475,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"360","ll",360,28.83,14.05,0.381,"2018-09-03","11:56:00","11-Dec",150.2533394,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"361","ll",361,31.8,15.35,1.5,"2018-09-08","07:42:00","11-Dec",201.6196054,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"362","ll",362,31.3,16.5,0,"2018-10-12","09:02:00","10-Dec",89.75722267,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"363","ll",363,26.75,17.4,4.55,"2018-10-30","11:20:00","9-Dec",71.83462448,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"364","ll",364,31.05,8.2,0,"2019-02-14","08:57:00","14-Dec",251.8607772,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"365","ll",365,27.35,12.2,0.95,"2018-11-22","07:40:00","9-Dec",221.0042264,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"366","ll",366,27.9,12.65,0,"2018-11-28","09:10:00","8-Dec",88.276895,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"367","ll",367,31.5,16.25,0,"2018-10-01","08:46:00","10-Dec",174.4413597,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"368","ll",368,29.74,12.895,0,"2018-08-22","10:55:00","12-Dec",188.4908687,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"369","ll",369,35.55,10.2,0,"2019-03-26","08:33:00","13-Dec",89.8970348,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"370","ll",370,28.07,10.28,0,"2018-08-07","10:14:00","12-Dec",80.642831,-0.365148372,"F","K",-0.159377482,1.84695304560565,33.5024876628447,10
"371","ma",371,27.6,13.75,7.05,"2018-12-07","08:15:00","22-Nov",77.82448377,1.59934197,"M","K",-0.69607007,0,0,0
"372","ma",372,32.2,7.75,0,"2019-03-14","08:40:00","11-Nov",234.5385035,1.59934197,"M","K",-0.69607007,0,0,0
"373","ma",373,32.05,8.1,0,"2019-03-11","09:50:00","9-Nov",187.5062972,1.59934197,"M","K",-0.69607007,0,0,0
"374","ma",374,28.25,8.65,0,"2018-12-27","08:11:00","4-Dec",96.16693435,1.59934197,"M","K",-0.69607007,0,0,0
"375","ma",375,27.9,12.65,0,"2018-11-28","08:17:00","22-Nov",165.9418303,1.59934197,"M","K",-0.69607007,0,0,0
"376","ma",376,30.75,15.2,8.5,"2018-11-05","08:48:00","21-Nov",71.42625607,1.59934197,"M","K",-0.69607007,0,0,0
"377","ma",377,27.7,11.55,0,"2018-11-24","10:19:00","21-Nov",157.2092041,1.59934197,"M","K",-0.69607007,0,0,0
"378","ma",378,30.3,8.6,0,"2019-01-30","09:42:00","15-Dec",130.1222675,1.59934197,"M","K",-0.69607007,0,0,0
"379","ma",379,26.25,12.5,1.1,"2019-01-07","10:13:00","5-Dec",156.609633,1.59934197,"M","K",-0.69607007,0,0,0
"380","ma",380,32.95,10.75,0,"2019-02-20","08:20:00","11-Nov",192.3779277,1.59934197,"M","K",-0.69607007,0,0,0
"381","ma",381,30.15,8.6,0,"2019-01-21","08:33:00","6-Dec",90.27938313,1.59934197,"M","K",-0.69607007,0,0,0
"382","ma",382,29.175,11.325,0,"2018-08-09","08:28:00","17-Nov",106.9974829,1.59934197,"M","K",-0.69607007,0,0,0
"383","ma",383,31.55,15.55,1.2,"2018-09-15","09:54:00","16-Nov",126.2927857,1.59934197,"M","K",-0.69607007,0,0,0
"384","ma",384,32.525,14.77,0.127,"2019-04-14","07:52:00","12-Nov",126.2436412,1.59934197,"M","K",-0.69607007,0,0,0
"385","ma",385,31.5,17.05,0,"2018-09-28","11:11:00","18-Nov",72.95051353,1.59934197,"M","K",-0.69607007,0,0,0
"386","ma",386,30.15,10.55,0,"2019-01-24","08:05:00","15-Dec",258.2986111,1.59934197,"M","K",-0.69607007,0,0,0
"387","ma",387,33.4,13.8,4.5,"2019-03-29","08:39:00","12-Nov",208.722591,1.59934197,"M","K",-0.69607007,0,0,0
"388","ma",388,28.9,12.6,3.5,"2018-11-13","09:06:00","21-Nov",160.9140985,1.59934197,"M","K",-0.69607007,0,0,0
"389","ma",389,28.75,9.05,0,"2019-01-03","08:34:00","4-Dec",235.9010358,1.59934197,"M","K",-0.69607007,0,0,0
"390","ma",390,26.75,17.4,4.55,"2018-10-30","07:45:00","21-Nov",36.64533643,1.59934197,"M","K",-0.69607007,0,0,0
"391","ma",391,29.3,10.52,0,"2018-08-17","11:59:00","18-Nov",73.00054555,1.59934197,"M","K",-0.69607007,0,0,0
"392","ma",392,31.05,8.2,0,"2019-02-14","09:28:00","8-Oct",198.7246722,1.59934197,"M","K",-0.69607007,0,0,0
"393","ma",393,30.1,15.9,0,"2018-09-04","08:35:00","16-Nov",171.3067212,1.59934197,"M","K",-0.69607007,0,0,0
"394","mw",394,31.8,15.35,1.5,"2018-09-08","07:44:00","11-Dec",112.7458125,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"395","mw",395,27.1,8.6,0,"2018-12-19","09:48:00","8-Dec",100.144436,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"396","mw",396,30.35,9,0,"2019-01-19","07:55:00","6-Dec",51.69954601,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"397","mw",397,35.55,10.2,0,"2019-03-26","08:00:00","13-Dec",93.56787165,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"398","mw",398,28.2,12.1,0,"2018-12-23","09:19:00","8-Dec",176.6160078,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"399","mw",399,28.47,12.795,0.508,"2018-08-20","08:04:00","12-Dec",104.7847411,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"400","mw",400,29.6,11.75,0,"2018-11-08","11:03:00","9-Dec",124.6737325,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"401","mw",401,30.75,7.4,0,"2019-01-31","08:55:00","15-Dec",157.8528624,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"402","mw",402,28.75,9.05,0,"2019-01-03","11:00:00","7-Dec",276.4430602,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"403","mw",403,32.85,11.25,0,"2019-04-02","08:13:00","12-Dec",145.5462421,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"404","mw",404,24.3,15.3,0,"2018-10-24","09:27:00","9-Dec",43.35834504,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"405","mw",405,31.75,9.1,0,"2019-02-05","09:39:00","14-Dec",137.1049564,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"406","mw",406,32.2,11.45,0,"2019-03-31","10:10:00","13-Dec",130.3943369,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"407","mw",407,33.3,9.8,0,"2019-03-05","08:06:00","14-Dec",140.3670674,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"408","mw",408,32.6,15.35,1.2,"2018-09-14","08:45:00","11-Dec",97.18592601,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"409","mw",409,32.2,15.6,0,"2019-04-07","08:40:00","12-Dec",89.04139364,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"410","mw",410,27.85,12.1,0,"2018-11-26","08:04:00","9-Dec",134.2568631,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"411","mw",411,33.95,8.8,0,"2019-03-19","08:00:00","13-Dec",110.6812249,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"412","mw",412,31.7,14.4,0,"2018-09-21","09:21:00","11-Dec",140.7544784,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"413","mw",413,30.45,9.8,0,"2019-01-23","09:38:00","15-Dec",146.8315553,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"414","mw",414,30.1,15.9,0,"2018-09-04","12:05:00","11-Dec",141.7688271,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"415","mw",415,31.9,11.1,0,"2019-02-21","07:55:00","14-Dec",207.6182942,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"416","mw",416,28.25,13.7,6.6,"2018-12-13","07:44:00","8-Dec",76.91174684,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"417","mw",417,29.9,12.7,0,"2019-01-11","08:55:00","7-Dec",109.238796,-1.428869017,"F","S",NA,1.14970626984692,14.6723325293891,5
"418","nu",418,28.135,10.52,0,"2018-08-16","09:50:00","12-Dec",129.504471,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"419","nu",419,30.75,7.4,0,"2019-01-31","08:26:00","15-Dec",67.67111083,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"420","nu",420,30.95,8.65,0,"2019-03-01","08:30:00","10-Dec",119.3765072,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"421","nu",421,33.85,9.5,0,"2019-03-18","09:40:00","13-Dec",116.2400073,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"422","nu",422,29.15,12.6,0,"2018-11-07","08:15:00","9-Dec",66.028608,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"423","nu",423,32.15,13.75,0,"2018-09-18","08:19:00","11-Dec",191.7983015,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"424","nu",424,31.15,13.65,0.127,"2019-04-13","07:46:00","12-Dec",56.8055604,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"425","nu",425,25.75,13.6,4.15,"2019-01-06","08:44:00","7-Dec",136.3705413,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"426","nu",426,29.045,12.68,0,"2018-08-23","10:42:00","12-Dec",69.74058493,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"427","nu",427,30.1,9.75,0,"2019-01-22","08:45:00","6-Dec",91.46795109,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"428","nu",428,28.25,8.65,0,"2018-12-27","09:12:00","8-Dec",189.1192235,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"429","nu",429,31.65,17.35,0,"2018-09-29","08:45:00","10-Dec",111.8019232,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"430","nu",430,29.815,12.865,0,"2018-08-28","10:05:00","12-Dec",185.7874587,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"431","nu",431,30.25,19.85,0,"2018-10-14","07:09:00","10-Dec",44.81460423,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"432","nu",432,35.55,10.2,0,"2019-03-26","10:55:00","13-Dec",100.1810446,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"433","nu",433,28.47,12.795,0.508,"2018-08-20","09:21:00","12-Dec",109.5751218,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"434","nu",434,31.35,12.1,0,"2019-02-26","10:34:00","10-Dec",123.7450513,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"435","nu",435,28.15,13.6,3.5,"2018-12-06","08:07:00","8-Dec",115.6770041,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"436","nu",436,28,17.05,0,"2018-10-31","07:29:00","9-Dec",137.419904,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"437","nu",437,28.75,9.05,0,"2019-01-03","08:31:00","7-Dec",156.8400108,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"438","nu",438,30.6,8.2,0,"2019-01-20","08:30:00","6-Dec",105.6614259,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"439","nu",439,29.2,13.2,0,"2019-01-10","09:40:00","7-Dec",105.335554,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"440","nu",440,31.55,8.5,0,"2019-02-13","07:30:00","14-Dec",119.4404836,-1.460593487,"F","K",-0.401592477,0.620291727557563,14.729109545794,2
"441","nv",441,29.74,12.895,0,"2018-08-22","08:11:00","12-Dec",73.52190483,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"442","nv",442,31.35,12.1,0,"2019-02-26","10:17:00","10-Dec",90.87948671,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"443","nv",443,30.25,19.85,0,"2018-10-14","07:50:00","10-Dec",306.0974932,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"444","nv",444,31.7,9.5,0,"2019-03-15","11:52:00","13-Dec",64.17897824,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"445","nv",445,30.45,9.8,0,"2019-01-23","09:35:00","15-Dec",85.25575708,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"446","nv",446,25.75,13.6,4.15,"2019-01-06","08:42:00","7-Dec",136.8073751,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"447","nv",447,32.25,13.15,0,"2019-03-30","10:08:00","13-Dec",174.4249053,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"448","nv",448,28.35,8.65,0,"2018-12-28","09:14:00","7-Dec",132.9913363,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"449","nv",449,28.2,12.1,0,"2018-12-23","10:10:00","8-Dec",72.41281523,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"450","nv",450,31.55,11.75,0,"2018-11-09","10:06:00","9-Dec",94.87175179,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"451","nv",451,35.55,10.2,0,"2019-03-26","10:48:00","13-Dec",90.60958736,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"452","nv",452,30.35,9,0,"2019-01-19","10:30:00","6-Dec",110.8150353,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"453","nv",453,28,11.2,0,"2018-11-25","09:32:00","10-Dec",551.4846962,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"454","nv",454,28.605,11.83,0,"2019-01-17","08:27:00","7-Dec",163.1818307,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"455","nv",455,30.1,15.9,0,"2018-09-04","10:36:00","11-Dec",151.0818967,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"456","nv",456,29.4,13.35,0,"2018-12-09","08:02:00","8-Dec",90.41422121,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"457","nv",457,31.55,8.5,0,"2019-02-13","08:00:00","14-Dec",203.158064,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"458","nv",458,30.95,8.65,0,"2019-03-01","08:36:00","10-Dec",67.46399701,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"459","nv",459,29.7,8.4,0,"2019-01-29","08:22:00","15-Dec",106.7324331,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"460","nv",460,30.7,10.25,0,"2019-02-16","08:30:00","14-Dec",154.9341439,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"461","nv",461,31.5,9.35,0,"2019-02-02","10:21:00","14-Dec",107.3162602,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"462","nv",462,32,10,0,"2019-03-07","10:46:00","14-Dec",76.39802474,0,"F","K",NA,1.50130261382402,25.1533701728239,5
"463","oh",463,33.3,9.8,0,"2019-03-05","11:50:00","14-Dec",80.13836362,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"464","oh",464,30.8,7.55,0,"2019-02-01","08:36:00","14-Dec",89.22255691,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"465","oh",465,29.43,13.095,0.508,"2018-08-21","09:10:00","12-Dec",50.64705191,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"466","oh",466,31.8,15.35,1.5,"2018-09-08","09:00:00","11-Dec",111.6403523,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"467","oh",467,31.6,7.6,0,"2019-03-02","08:06:00","14-Dec",72.3863729,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"468","oh",468,32.6,15.35,1.2,"2018-09-14","10:12:00","11-Dec",110.6201956,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"469","oh",469,30.6,8.2,0,"2019-01-20","08:34:00","6-Dec",133.3898789,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"470","oh",470,31.05,8.2,0,"2019-02-14","10:19:00","14-Dec",115.307374,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"471","oh",471,30.45,9.8,0,"2019-01-23","10:06:00","4-Sep",112.1505807,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"472","oh",472,27.4,11.55,3.05,"2019-01-05","09:58:00","7-Dec",145.2649296,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"473","oh",473,26.75,17.4,4.55,"2018-10-30","08:14:00","9-Dec",76.38719599,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"474","oh",474,29.7,10.65,0,"2019-01-12","10:11:00","7-Dec",62.49644223,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"475","oh",475,28.15,13.6,3.5,"2018-12-06","08:28:00","8-Dec",225.5689895,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"476","oh",476,30.55,20.65,0,"2018-10-04","08:29:00","10-Dec",30.73937024,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"477","oh",477,31.3,16.5,0,"2018-10-12","08:55:00","10-Dec",73.49404749,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"478","oh",478,31.5,17.05,0,"2018-09-28","10:27:00","10-Dec",84.4230314,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"479","oh",479,32.85,11.25,0,"2019-04-02","08:25:00","13-Dec",115.3289594,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"480","oh",480,31.7,14.4,0,"2018-09-21","09:10:00","11-Dec",93.74272657,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"481","oh",481,28.605,11.83,0,"2019-01-17","08:45:00","6-Dec",154.410185,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"482","oh",482,32.05,8.1,0,"2019-03-11","08:36:00","14-Dec",151.0683035,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"483","oh",483,27.6,12.4,0,"2018-12-21","09:09:00","8-Dec",222.8232422,1.428869017,"F","S",1.15470692,1.5893248998726,33.4853186542871,7
"484","oo",484,30.1,9.75,0,"2019-01-22","08:39:00","6-Dec",4.272771873,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"485","oo",485,32.25,16.3,0,"2018-10-02","08:34:00","18-Nov",113.2160804,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"486","oo",486,27.9,12.65,0,"2018-11-28","09:10:00","22-Nov",68.61994219,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"487","oo",487,31.6,12.75,0,"2019-02-17","09:32:00","8-Oct",163.3645533,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"488","oo",488,30.3,8.6,0,"2019-01-30","08:05:00","8-Oct",150.8516746,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"489","oo",489,31.3,16.5,0,"2018-10-12","08:25:00","19-Nov",21.2984229,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"490","oo",490,30.05,16.7,0,"2018-09-27","08:44:00","17-Nov",48.26353171,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"491","oo",491,29.9,12.7,0,"2019-01-11","07:39:00","5-Dec",191.3527288,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"492","oo",492,31.7,14.4,0,"2018-09-21","09:19:00","17-Nov",105.659164,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"493","oo",493,28.75,9.05,0,"2019-01-03","09:50:00","5-Dec",201.1250183,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"494","oo",494,31.7,15.85,0,"2019-04-06","07:35:00","12-Nov",295.2888889,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"495","oo",495,32.85,11.25,0,"2019-04-02","08:24:00","12-Nov",178.5716306,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"496","oo",496,30.6,15.8,1.5,"2018-09-07","08:34:00","16-Nov",87.39422084,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"497","oo",497,33.3,9.8,0,"2019-03-05","07:45:00","9-Nov",110.8771084,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"498","oo",498,30.35,9,0,"2019-01-19","07:37:00","6-Dec",129.6095211,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"499","oo",499,28,17.05,0,"2018-10-31","08:59:00","21-Nov",51.61668959,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"500","oo",500,27.1,8.6,0,"2018-12-19","11:56:00","4-Dec",129.203089,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"501","oo",501,30.1,15.9,0,"2018-09-04","08:15:00","16-Nov",65.21337946,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"502","oo",502,28.25,13.7,6.6,"2018-12-13","09:18:00","4-Dec",122.6584409,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"503","oo",503,29.85,13.4,8.5,"2018-11-06","07:54:00","21-Nov",117.4377481,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"504","oo",504,33.85,9.5,0,"2019-03-18","07:54:00","11-Nov",208.4817204,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"505","oo",505,23.75,15.85,0,"2018-10-25","08:02:00","19-Nov",103.2964566,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"506","oo",506,34,9.05,0,"2019-03-25","09:10:00","11-Nov",199.8340514,0.204124145,"M","S",-0.391042734,1.21591733414358,24.5756707067968,4
"507","ov",507,32.2,11.45,0,"2019-03-31","08:50:00","12-Nov",142.6534544,1.06622798,"M","K",0.32914765,1.32495901061089,21.9106504080439,4
"508","ov",508,30.3,8.6,0,"2019-01-30","08:08:00","1-Oct",71.01371001,1.06622798,"M","K",0.32914765,1.32495901061089,21.9106504080439,4
"509","ov",509,27.9,12.65,0,"2018-11-28","09:03:00","15-Nov",190.6763519,1.06622798,"M","K",0.32914765,1.32495901061089,21.9106504080439,4
"510","ov",510,31.75,16.3,0,"2018-10-03","08:31:00","19-Nov",66.32478632,1.06622798,"M","K",0.32914765,1.32495901061089,21.9106504080439,4
"511","ov",511,31.55,11.75,0,"2018-11-09","09:20:00","22-Nov",297.0792291,1.06622798,"M","K",0.32914765,1.32495901061089,21.9106504080439,4
"512","ov",512,30.425,10.55,7.745,"2018-08-12","07:59:00","17-Nov",241.2644968,1.06622798,"M","K",0.32914765,1.32495901061089,21.9106504080439,4
"513","ov",513,33.8,14.85,0,"2018-09-09","07:51:00","16-Nov",276.6484517,1.06622798,"M","K",0.32914765,1.32495901061089,21.9106504080439,4
"514","ov",514,28.78,10.515,0.127,"2018-08-03","08:20:00","17-Nov",122.1516452,1.06622798,"M","K",0.32914765,1.32495901061089,21.9106504080439,4
"515","ov",515,29.55,10.4,0,"2019-01-25","09:21:00","8-Oct",77.73490532,1.06622798,"M","K",0.32914765,1.32495901061089,21.9106504080439,4
"516","ov",516,28.75,9.05,0,"2019-01-03","08:24:00","4-Dec",76.16657976,1.06622798,"M","K",0.32914765,1.32495901061089,21.9106504080439,4
"517","ov",517,26.75,17.4,4.55,"2018-10-30","08:20:00","21-Nov",93.97044712,1.06622798,"M","K",0.32914765,1.32495901061089,21.9106504080439,4
"518","ov",518,30.6,8.2,0,"2019-01-20","08:14:00","6-Dec",80.50418836,1.06622798,"M","K",0.32914765,1.32495901061089,21.9106504080439,4
"519","ov",519,27.35,12.3,0,"2018-11-23","09:00:00","21-Nov",73.1269578,1.06622798,"M","K",0.32914765,1.32495901061089,21.9106504080439,4
"520","ov",520,30.1,15.9,0,"2018-09-04","10:04:00","16-Nov",239.9193548,1.06622798,"M","K",0.32914765,1.32495901061089,21.9106504080439,4
